"key","key2","value"
"spefrdpniz","lthqxunivh",-0.813276588239316
"fjubctntcx","dqckhcntai",-1.37791134053908
"ddzhioyfzh","gxytbhjnzk",-0.492527296937839
"yszpjqzplr","mhnosjmozm",-1.3205484674858
"xmwjannfzz","qayvbzilch",-0.49259650587954
"faekvwcgic","oqvevfpawz",-0.557260756899451
"gnmzzelgxp","zqmfktamax",-0.2337981321663
"pgvxmkjsdz","pzhptjelns",-0.145011041229226
"lnnuyvmlvp","ounwqfcxon",1.79661893038813
"idlprbfwxo","iqbckwtxmp",-2.35538928598313
"cicxoedpvd","yyzoxvgbrr",-0.42631752181878
"hsvnyboswe","hphxlmemhi",-0.0432520544570882
"qgyhllshao","nekvwpanxv",-0.434361266239764
"ycrujgiaiz","ezciwgkuem",0.384337332511281
"apjxxdtysw","kqtrckatil",-0.268629915341665
"onfitdtcae","gwgowwabmo",-0.726981910998609
"wlegklsisy","rcverttggs",-0.816784713644347
"bnhclysfzk","esxmfqdhwb",-1.57895228333663
"fiblesekye","pbmtkuayqm",0.280284564083221
"mvljlsoyyx","yoxuqettsc",1.42878920677438
"gimidquksb","zhbpqtxtcz",-1.05968906189527
"kzsdkmvalg","sxnldvipqf",-0.297895623183357
"luuhkbegad","yukktzofvk",-0.00183014343073069
"etpomosprn","xvfpcdidbb",-0.370434953237621
"cgqaihfosm","xzstqvkoax",0.562806562140407
"ajvzajdkke","urjojnzxal",-0.609923905960872
"suosoomrud","bdmtpambfx",0.894595028268433
"zuirfzcdub","pvylmboeqe",0.0564177197502301
"nxvaifofeh","gvqgqqyrrb",0.814535291390724
"ecvclbamnb","aoyhqtymxc",-1.66818744456572
"bkpuebvaeg","hrqnkllmky",-1.69800617515958
"lubnfpqcpj","mnnzqazoon",-0.100596726271586
"qkllcawmyb","yslokiwwoe",-0.617724284502786
"pczmwfddnp","fwjhomlfmo",0.112284564300733
"tvdqbkqntf","jhtzegxdli",1.9168407165829
"nhbeibaadv","nzsvadxezm",0.343157817425204
"mqleipqvzy","zzxsjyhpdr",-0.186897849493926
"aamzvfpcqu","mojmdfpocr",0.175136503467251
"yjeemqcetx","tjontkllri",0.131223620463715
"lwkaqhxggw","alonezqwxw",0.596913564615616
"zqriijtwlo","fukxlldamh",-1.63641629342905
"oxlhytjzva","qmxfhmjlgb",0.504778725748359
"jyhkpszstf","qdompaifcy",1.55529153267727
"nhengehgdm","avujsthuxz",-0.425994044854361
"bvcwqlbrty","ecrwqgpext",-0.706349193470383
"zkaksjibab","pscuzhvnfi",1.94723267313099
"qhuypolyqt","jpsqylzvqk",-0.656508581189913
"znzumlmdyp","fswmuoiarr",1.11298491966348
"nszwvefnhu","ruqvjrvbjo",1.35995520371924
"taiafclgdp","bpbltyxulv",-1.80983077277705
"oyvpuymbip","qzfrnlhzrz",0.826547869492011
"umhabkvyvj","usbfkdeneh",-0.772220239121707
"qxzdmxioab","mxlloznusc",-0.485729107746492
"jldadkntru","weadfcliir",-1.31334272432395
"jinwskaaur","hshxgghhfs",-0.494169073877679
"vvciqfvlhi","fayhgpqgfb",0.864976516103502
"ljcelhrwno","hgpytcjbsa",-0.182099407270353
"evtvjjkzii","hyqcrwzact",0.2137527263212
"zuxmfoutsz","akfsobtavy",0.132255770237517
"stkrxphheq","qjpkmovrej",-0.448440771185391
"arhnmoisbu","dfkxodeamy",0.618893206797899
"qhfviylhik","imtjmwibrt",1.40919641564975
"vzvbhkypbj","czribdvmxy",0.955620762832128
"qsqhjtspdb","zxydfisbwf",0.541721408922098
"sgpmbiyvjc","kciipjkfeb",-0.314650548209588
"walreoxzvy","ujunnjqvcq",1.06730725069671
"hosrsvaoif","dwvwtqmywp",0.500771577545612
"elxynqqkwg","fyegqimapy",-0.746067107074909
"cpwhjtvofp","xywshlijxh",0.364987819331711
"pjhqookwpw","vmwcushuqe",0.535826425668292
"whjgnoofyo","blkqbvrtbq",-0.21239392955553
"xuvnkdjczn","jampigacpl",-0.0926566785723523
"rhyyrirqlu","rqoluypccd",0.131642157573131
"jyhsaqfwvc","sbwwodxrkw",-0.415408370471837
"akmxmjexvm","wxjtgzlqsh",-0.290808400830488
"lyxktgzuxb","mwkwrmvdwy",-0.704231333181036
"srfopcrunf","ssicwapfsg",-0.0406181264269416
"kiiwevkwyx","xibvjsbrnv",0.324882464686608
"osbkyiamma","vrbbxbayje",0.964184696924514
"eygvqemvjj","wxaplshmpf",-0.0151592601974859
"bndlwgkqqa","gdgwqazunb",2.14846487380103
"relaexpguv","ewblsuxubi",-0.710768156036097
"nxrhjmkbio","jstquqmhgu",-0.618637247806915
"yhyosrrdnc","qqfohyjnuz",-0.694961386004064
"vcsjwhqcqn","vxzljosnes",-0.18343070364537
"bzdowvgscz","zvjjhbbrmz",0.189778152762984
"ttleiwftih","mnykxsrlwp",0.846084349506416
"cepghfmpdy","kcsqaczqjt",1.56086680971963
"dgsasgefwv","lqirzwpabc",0.600250114185125
"vlzbqcvxrc","jfgxekvodz",1.14356476729506
"oxjunxprud","aljytuamfr",-0.860820978775265
"tiyixohtfx","citehbtpbm",0.00716829416487664
"jmuouhlmjk","sewkzyfyem",1.64970052950622
"zeixiilipo","vslpjnhyyo",0.396530861651863
"kqkbdvoixy","kckwwsjjjh",1.04124673418904
"jxlapdvxoa","husrjfwekk",-1.24697423753298
"qumruwrgak","omqrofhdgs",1.74567868198692
"dmyvzwdxay","qslqxvmpot",-0.245346660026245
"rqsdbpbzlg","odpjhaxlkt",-1.19822707313045
"wsopgprzmo","xghgfheihz",1.12870314828462
"vnospryrjq","ugnyhypkzu",0.552780446686537
"wwmaetgtyi","toyapvhtvn",0.993973253152999
"gytunzlsqq","jcxgukhqep",-0.257881893554358
"penfqwkqob","xacbqfvtqf",-0.156672941350996
"xkadgemsti","ruxaxalcaz",1.39224832516471
"iewzoqswhd","zugtbevewc",-0.937995220974834
"timlmeqhgo","hooictkwdk",1.1854600427247
"tsaxotqeak","nahrcafhov",0.299377731769048
"wpykeunkbm","pmykpfnnvu",1.43642346614467
"zxlutvnqin","acgfpxklnm",-0.237233347308845
"cjqtmbsppl","krygmfejfq",0.488613726049402
"ztuwyflyyi","pwktyhkugl",-1.1500691182328
"qcddjlekzi","svcqgodggx",-0.261120790617309
"bwfmfrutto","wwpxaabavz",-0.644155233458315
"mhtpbcjxld","rvhysphvoi",-1.33406053073822
"htopbzseaa","odkfnzcfos",-0.28348539904614
"pjksneolmv","lbthyakfvp",-0.249051617633872
"drjmsweqdp","cxjwphkbly",-0.12332797914604
"qdqqgcnrhi","mcwgdtgdsk",1.20915390417236
"ssrvnaohlk","djdwadpfrc",-1.4469641670876
"ppaygynwcw","epspiqpwzf",-0.13948382870969
"aonaeljncf","xufxmzwzgn",-2.61258708270853
"rtxpcscxnn","ckuxeqfnmm",-1.71309087539841
"qjvhurprtp","mnefmtqgux",1.87114750519626
"lvwvccrivk","yyhthdympb",0.950202124915981
"nahputllzi","wxudatvstg",-0.816997909201544
"regeeggggm","qqxtpeoitg",1.56223827729832
"wakflbdmsu","tnmbiufhaf",-0.907035741044743
"tkbhwvjrib","rvabinfdeo",1.42823417501151
"kynjgcvazy","oonilifqwa",-2.03784951685424
"lyeazhhwtq","euehxveixs",2.54857891343113
"dfmsyvitvo","xfxawdhlwh",-2.52789090868933
"lpdvuqnwqk","ujvqnlxnur",-2.51104772398818
"pdyglvzcle","woneeemkpw",-1.24621906931554
"boblqjbmcm","oxzrnxxzey",0.0896503159327758
"tuwqojhgjd","ctalxffmjo",0.271798590233794
"oltcmgfula","aqleatjrzc",0.218774671302277
"qabayrnkvu","fqjpqkkqlp",0.357099502503556
"dyweffvvji","absmyihprg",-0.53206931518453
"yhbkcfhntj","xplimxcxyr",1.07966680296339
"qajwnggwmu","hxiqejuygw",-0.568237626087435
"njnnovjvax","clhltyissi",-0.634550738913335
"fusibjnakm","golbllaufn",-0.51004403121644
"zevipsezqb","qpeodzjhvv",0.706462263317917
"cvuomiseca","gdznqfmelw",0.183655509843254
"bdcgggtujz","kfquqjaetn",0.23304718809449
"uohfcwzghs","pldktsuogr",-1.90536858708414
"ratipljybw","ojfxwdfesu",0.210308801487643
"gyohumtvnh","apqrsxxegj",1.02833471337604
"xaldvugpwe","biamdczcmk",-0.663055818042126
"dkmaadqztw","uwbtetogkw",-0.373227913434308
"qlalhmceuz","glhvnzohyi",1.19727963705577
"fpeeqmfgsn","mrvwokaivc",1.43361618211982
"tkhnlyqcbz","bjvsxeqrdx",1.13603766766861
"wnijcipanm","infpxdpstq",-0.237482055360593
"wkvhaytyqf","qmkpwaekfk",-1.37776311793057
"umveaylhmv","hpikfzgnyq",-0.342435387242574
"arnaxmmswe","fzrzydlmry",1.08677231077938
"ueyuvxprdr","ebbyksfliq",-0.0185282614065024
"xuetccdonc","npsxxhtfto",-1.52041493801278
"pufmkkqbvt","neouodahle",-0.226282727055261
"lwingkumgx","uzsuvxswqz",-0.0903946876344454
"xbrjxqdznw","cbzsvmgwzx",-0.179183661607345
"qwapvthhsg","klabatvrxq",0.692327007127605
"llcrggwrcl","dbybtqmxet",0.146914675231646
"xswjkfucke","nfegchasur",-1.19294546442975
"tmricnysjj","jkylinsuwt",0.833232579542423
"dawcgczcuz","emweygsdov",-1.04777108990125
"okoxfcsuca","qrxvtcwyzh",0.103562936186538
"dhvhxdjpql","klbikphike",-1.27860326763534
"nfuhdxvarb","owysfzzhrf",-0.440671568765141
"orobvuvtmf","aptstobtmo",-0.804641051343196
"gnoqyrmqcp","vsdcuormol",0.215166065497352
"ukxsfevxlh","vnjhqedtnp",-1.13870555354765
"yrlyynanzt","iczooctirl",-0.180710718531004
"kpdyfuhdsf","tycwrhnybh",-1.16402474705988
"nzqrzeotzd","rmwoftmivz",0.876152113971406
"zecohvzuoj","gbhufynosa",0.922714072854728
"jsnziklhkp","wqtetqhmll",-0.614590446803758
"lrauwbjdhu","lobvllvywl",-1.2283676039429
"fcngttdmdu","aapckofsoy",-0.727113399998744
"claducuhgf","whpvstorci",1.0782778027494
"jjbirrrmam","vyglvchofh",1.42078974598614
"dmjsmayalt","jotfkfvdvv",-0.947907669671555
"tgemencgnh","anqygrjccp",-1.1892627791384
"yixndtpgzq","vorqkagyhq",-0.811269271027665
"rghldlhvmu","qmqhxhegpd",-1.21871366350198
"mrvqkmngsm","rphmzjozfs",-1.69053435116392
"nhztirjrzg","jjuhbryvhi",-0.732329653672626
"igvdfhpkrm","eejlmfwqhm",0.8620010739787
"qpzjjqfvcw","wyyqsvegje",0.503648921830553
"llwcbojaum","nsfynffels",0.588786513754784
"xzrhwdalld","kqucanvptu",-0.222647563174608
"uffybqcdqr","iukqyeihbv",1.20533139629638
"dsznqhltru","qpeehiirls",-0.270042521901901
"hpwwbapjps","dqtgncvqfr",-2.37181395203781
"szpvzrdwvv","lshlydyheh",0.907104326940054
"lqeypkboxz","gndpkjstyo",1.04633585740922
"rfysfwrjzc","onzamrjxlx",0.918668759520789
"smgjczqwyr","cqqxpbeyyr",-0.267022617614227
"bjlvwjtjbj","iaqbacxanr",-1.62239573166634
"yylaioianc","rfrnwrtxnb",-1.28410085587839
"gcluyisubf","ixruxgcuxy",-0.181253637370468
"yqnotgwvvq","ncubbjorct",0.477505501269967
"nncydoyqug","vbkbilahus",-0.533505491601396
"ywtwzsnjld","maozniqjdn",1.57342741654272
"llmxdkogzh","javbetwdhb",-1.46294424883971
"jhwwpionmg","gucjvmgtmu",0.84334723281119
"mitinesonb","lmtvmrymnc",-0.33006499076619
"zbtgpvmpvm","miheaqyusw",1.40038025605892
"hqnmaulhap","xqdxwrknsq",-0.963114519375335
"husxzksvey","vgxdhmrudq",2.87751469467038
"wglcvspgme","gbcuuognvc",-1.07197328749645
"fizrbxnosr","wzuxkhnskn",-0.055563170505702
"vlyuylhkff","qtdepwjecd",0.532092376745972
"jjegypplgc","ipumkmowxr",0.451328857552528
"gpxlrbpgyd","qczppqewiv",-1.18693236561708
"weheriodhf","rymuetokym",0.797334059242526
"diyuzbwyxy","jakxeqkouy",1.71177148169797
"uwxdmkuhva","wmrywivvci",-0.498979087715011
"jeipqwzous","nnxpoxlike",0.797435702607673
"zuedlbjadi","tzgychdjez",-0.207770364283034
"downwavuty","zvegdsxnex",-0.578369782826086
"lgvuuswvzo","lauwgckrwl",1.0638709081295
"njsluofpoc","zegymyului",0.860770479834024
"vonlhofudt","iqsrlmiuhc",0.453259459240949
"auelyjpwrc","xxkqahxnna",-0.0774574400991769
"biqlisplnm","fviqdcmjbq",0.098443628862449
"upchurgmso","bznzzjpqmq",-1.59979682929416
"fxegkcqkzu","qseypbiqzq",0.11076958294559
"bviqywydml","ltxzfyowae",0.264850131484871
"wcghvktwlp","lipjfubisr",-1.53681635068937
"cmyupekazx","ejjepkrqvz",-2.51707085002942
"lhfgvrvbor","umhxqjepdn",0.394606647360996
"zkvwjzcrej","vbuvthxueh",-0.360838242628684
"oucimidcbx","fpiaqfmrxl",0.450793234146375
"tsvhqoepxo","ckhshurpen",0.0319854679887793
"gbjdavaihs","mtscsvqgqp",0.732426356060334
"qdqejsqvjr","fuwferovpi",0.808141420647783
"eoawmfhuup","dbfxwhgbix",-1.86019125735031
"lgihlssqhz","pctmmkngcc",0.154770936952451
"etvvhdqsdh","nbwwhhzyng",1.44805441805994
"dvavwzrkhg","evalhgycfp",0.573613941165981
"jokmyyuzsm","dxnapkwkub",-0.192663726275145
"yvglbuclxo","rcbnluhgmv",2.57818990970486
"wrfwtwbeoe","wgkdkkagzb",-1.04600198556706
"ghthtomddg","dwgowkcexj",0.968066932247688
"rkcdnadecx","nnfkbozuts",0.0801381323650281
"dwjhaauunn","nkvjpowvgm",0.000799940734153685
"ilrkysdrre","gorkunusbh",0.775709213823405
"qekbvgpsdh","atewmhihky",0.29492347738855
"lhqidbcpki","bwqaizjepi",-0.430708190740574
"sleuuagqss","vzbtxfaodq",0.87708278648079
"xgdtyyavab","unlonbubyh",-2.12118085336049
"cvscoudvyr","cywuykohjd",0.0413555399402616
"qejcjhmuml","jjlctvthxn",-0.569216638780507
"vzcowqiies","brpodjtkhy",-1.50931436126907
"jvrrcmvcvv","velzuuasxo",0.215641563860665
"qdsamakfcr","fowayntehm",0.271093429644254
"leciszcxbm","remsfbhgzr",-0.209250480911851
"estfswycxy","ltdmprhsdb",0.357029773984065
"nnalhbncbw","qjekjwnyye",-0.229013024721647
"dxpzesaagn","iapviwjzoe",2.63489175240214
"qlvfvqnrcj","xeqxsxdyvp",0.596097469219373
"egimskwhvb","hnepusornm",0.153754896155669
"ndungfezot","gmfgcvhekn",-1.04984816348697
"clzwckcskv","hpbltdmogu",1.83613991485179
"nvvguoiiek","jseeqfkuny",-0.196342108750981
"bykuazulib","qnnajffvfa",1.9809204825432
"vjbhuhilit","gwhuexntzh",1.27894008181342
"hkcffibmav","vgkmlzcqpf",-2.36329279835553
"gpuvdtctqs","wftoqdzlcw",-1.07586664174067
"kxtuxzosbm","gfyergelvl",-0.348984673283749
"qetbfoyqit","fczoxswtjo",0.508508434302575
"yeuerccaoo","weqbnogose",0.126139678732433
"iokwdvabll","zbbhpnyaev",1.28060998902029
"qxxchxtigg","yumoxfyfzq",0.348442732948692
"vrzhbipcyr","eajroktrvz",0.214610784026909
"dwepnxlvzv","grqmaygtgy",0.455771024346806
"zipuxvhshc","yhyxgaqafi",0.616817839249703
"czalyfqteg","lhbksswsvc",1.1640958158962
"gxormqlope","hgwyirqbpg",-0.130622287766278
"qtygaddmdt","neqxetsigy",0.410379538494127
"nhhjqwbeot","ochimrraql",-0.503077344680729
"gitepbvoxv","qzlhxlksal",-1.48703531278911
"zczonjryie","aebysyygws",-0.386211867377151
"rkaipmvlxt","nkhgmfuwbs",2.36443242777432
"cktrifovwo","uajappuymz",0.337986261593449
"qzptmldxph","texlumxsvi",0.0303015337783536
"wosnhhxcwv","nxyvbjjzsc",0.404346593287877
"ylmftbfpmq","wddrwwprdn",-1.75812786083199
"kdjseorimk","gjmcsoiqxe",-0.545176692077099
"mkdsoalxqa","xvswjvhkud",0.532388840784837
"jdthvwdsct","bnzdqjmpbe",-0.873630313014532
"gplxtponbo","kuydtoekzv",0.134619338284296
"yejdgafgpe","socpcolmrn",0.743153603125577
"jrujlxohpp","jdeulttbae",-0.510388927083931
"fcxtsmhvfq","iuwnewehiv",-0.740836064239799
"syytfcagkc","oqmrpnffsl",-0.822072466829813
"eeacjsfkha","hsvmhfnvgb",1.06713097799588
"fipscjdcuf","tsunaktqrp",1.22313800781386
"vkvufzkpwq","yqfhwkawcy",0.183764680434159
"itbelhsyng","ypsbblgikb",0.849614464075531
"bmwhofjkdf","xjwhuebovr",-0.73527853238456
"aklbsxlhor","ruigjnezrl",-1.7979735480346
"dnljaiajyx","kesykmspyg",1.96209596262274
"aavtyialgl","hkhrzewyui",1.36368906161112
"thnbjekcpl","ysjnhrjjnr",-0.130313329727421
"yclsxiowjp","ywvrencwcz",0.39775904421894
"zvnhvrpgjh","adlttqknnu",-1.4361967270171
"knvkulgnci","seiocgyvpz",-0.4599013863131
"hlduzkajoa","rrehpqwckh",1.26655000335599
"memkekmxls","kmhnoktfpg",-2.89700970977634
"byseweijxs","opdnehvyir",-0.565948684311648
"aqfxfqfyta","fxtxcjdwfj",-0.466613044140974
"mjsewmqywc","atacnfzmhr",-0.578242966724706
"gaxovvqkfr","agrcyvcfuk",-0.715965805510267
"gwcqwpqbuh","jonnbyirah",0.219271172179834
"oigqhedzop","pwrgaifnaf",0.85931924357183
"gycqjjtvou","dvtimllusc",0.95158074977569
"qxdpnpsxup","cdfcyhlrlk",0.556493981193657
"ijofmqhtpl","svfpcpumyw",-1.02833752788715
"ypurjggjrq","dywaajgwpz",-1.44801510619251
"xvrefqhlcg","incrduqhio",1.16633618624098
"cvdbkujgpy","wicmffiozj",-1.35447192000625
"thpkxugjnd","cofcfkztfj",1.02591158182083
"owsujnjscr","uboxooohdx",0.613114466259713
"selwoegesh","kuojswqwnw",0.0350038196929635
"smdymwnclb","jeophvougq",-0.59713954762588
"bscgtruqib","xptiqgdegv",0.485438722455381
"lfxqrevxgl","pxirhpxwml",0.025180863624638
"vjhkjaqehk","uichgefprt",-0.00894446608209493
"oizzgvrbwe","uzgcnmqgrb",-2.80684634389353
"pboorjxutj","sfdqsdxkus",-0.784766170354858
"watfcodkim","xlyqtoucyw",-0.0213812441930682
"socgnqwhps","iavebltsnz",-0.729959887512255
"ypwwiwkvuw","vjggydqrnq",1.46969749103974
"lgcuukxrpl","xppmtwugyj",-0.0854180034390589
"hmbozkrqxw","oewohvihat",-0.162064319365225
"ulmkobmmcw","kugwsqjizi",1.65672916093204
"qktnlrnrez","dcakcolrhf",1.12691836682501
"evfhzrgcem","asuhuchxqt",0.365892462967307
"khvljaekvz","rliokgedqb",0.498672365091773
"acrqvpbvtx","wzxuzfobmm",1.12455921135162
"kicqdrxdyl","gxlsyjwaki",-0.529806222945902
"tfiglohkrv","fxoobsczak",0.0646625353928593
"uesceklbef","qxmbrjvkrd",-0.558334535751135
"gukuwzgolv","jzgyludzmn",-0.792699330485493
"trywoiudsh","odwkxqlbee",0.442476117805121
"auaaiapvmn","dmsrlsupxn",-0.458513749450665
"lsleouagdo","kdjqrctpwr",-0.991825816714273
"ndzvvlypgn","nxyjawpzxe",-1.50445251130194
"lklnopcfpi","gsgztyzyvi",-1.23211100591553
"vnnjulqyvx","mkcbjxrkxh",0.681429525583106
"xuljtjoeuo","bqrsmplvym",-1.01294656338138
"raqwiibqlm","hcrntlxxmq",0.10145816367385
"cilpexeqdi","ngkbgpytgk",0.529459674012443
"fszzfpgiau","cljrohczqm",1.43779748738212
"mpzyrdxdkj","amhttcmycp",0.0817033914872201
"swdfcaqwue","jnqeldvkdy",-0.814312056579551
"nmyypjiugt","dgfgonqumk",-0.561749367556095
"wiivthqxgr","doorwubjpf",0.65528040864107
"hzgszomvuv","kytsypeybo",1.42910796350684
"fqzuvlrvmq","wqwffjgxma",1.50563860127425
"rrxxdyicoq","djosvkojry",0.0246735237447411
"itbqavkfbs","cysfnvdlxb",-1.24453444375507
"msljnxmnyp","dgrqkjwote",-0.515014569028038
"dhxrsnalpl","vujhieeddt",-0.871525807576403
"raxwirzluq","dsossidjsm",-0.0462821687393786
"idcgxinjcu","hvqchrzoxb",-0.0405758331721621
"vaimjactct","rjbmlhioyl",-0.142471606065051
"opcpytrrir","xkmycafuvq",-0.0130553103474813
"yjrblilout","lhjgddcbji",-0.766880495202674
"bhdcnhwvkt","wqrembcucx",-0.629456976495075
"qtkmlkftwy","llqjmjmoak",0.0794480340466791
"cphvqlitby","oqbminzjfe",0.15495802764961
"lgvxmlccjw","yhoezwuohu",0.754367244127208
"tboulcrpqi","rmwzowkvbt",1.11601320439879
"hivgvrkfkn","acdisutgdb",0.458450514243943
"cokerjoord","fskfdacpgd",-0.189495903259202
"bwzaltldrr","uhgmupjnlh",0.743497173065747
"jfyfpkcpkh","wwcktwpmwc",-1.44454874049749
"obfjzdkhsd","mkafmvvpuf",0.852070486643152
"rjbzogryga","ovdtjtzplt",-0.529759416827068
"rkedvycfkn","werocwmaxg",-0.888339415365096
"jhltmadhni","hikhjykyxs",-1.34975010850087
"cwiqvjjuzq","lheuoyjmce",-0.367654061697954
"cdgftsthqk","lfpjbqlyrz",-0.73208209833238
"uojyqomoar","glpdtjcihv",-0.360715332883927
"dldfbdkmhl","ucpbaivdgw",2.07128436439255
"ksthbgnseu","renqkdgtzg",0.452693258935285
"ynfmfrhgiv","vytoiwszjl",-0.0207997694121331
"thxzsihqtt","lgdfeboacz",0.0821183371229343
"qzypkpaisy","lusrkabtqi",0.820935404148747
"ikryjbgapb","ycqfugmoko",0.567483407968342
"zeiteicsvi","kslthtvjjb",0.675362505908371
"cmisudancq","mfposvzzqf",-1.63237435241136
"qjgogslxxi","oggykrvtjr",-0.801247294752028
"zmxaiafbwy","vjxoehhjfr",-0.110164054274823
"emqxotdbxy","dczmzgmzuc",-0.0467280339738639
"dgcnaevyuc","mobmylwfpr",-0.211724199102167
"bjvpueeehd","mfzxscyydm",0.0788667464144161
"okqagewvfo","nycxmkfbhi",-0.501531210221693
"mdqtwhdsof","sdgtqfdfvw",0.520498823779957
"xikeaqkblp","uxnxaryhgm",0.879527330295923
"axjmmoaixr","butmsbxtgf",1.0434883990257
"wlnkdkvbct","mqivritqyj",-0.976405808451904
"nbopmqeoab","ndgxplmdze",0.0319354040031317
"exbevcdmkj","yoxrxudgwj",-2.1144868278639
"jtukhqunrm","azvclqnfcw",-1.62717693137404
"qjnejfuamd","wpggiazucd",-0.0202387142937442
"wwvdulczlp","xloxolhxba",0.845972282468007
"syrklnnflu","uvnqbtkkrs",1.13181569954349
"kopkjumkqi","wztslgqikd",-0.900204030563364
"eetsipnmre","bhjiujlxdj",0.913501086869568
"vcncdgzlfu","bwzmeblche",0.20390273916499
"wqjxabxgtj","hwhuwctcor",-0.988647430896699
"kprsbrqfbn","xipjhchezn",0.857586232152847
"asurdjslub","dilxifysnd",-0.899317750493486
"yfkroijwxn","kovesvyvpi",0.723800618934221
"utetjkabde","yhmkyddtrm",0.206564104278365
"frvfmvtbaz","fjnscepjde",-0.140657326461447
"igfktznlqx","gujtmpyeba",1.47342332036336
"efcrprzivc","ruhvawqhlq",0.0109965409785375
"jxrchweupr","difixaffqm",-0.148198670825993
"kquxgsfhac","iysfvtugur",-2.30853553177577
"xolxbplqch","hczhzwfdqi",-1.65183497437825
"hrzhjuyqop","tgapngdajx",0.179803644166505
"dbkyumcclw","cqpmsmjyux",-0.196126315526829
"lfxhzbtcgz","qlwwzdkcza",-0.389522275705488
"cdosihpdvh","qqbafrgxom",0.729280082196218
"wlngxttaov","dglxpcffbg",2.14285723132279
"nfyzlcoyeu","qohxwoedyf",-0.457347018807036
"twoedsodrx","xanuctcewr",0.911535661044136
"sabhvdqavh","xcifvxhlyx",1.68114707716095
"gxumimaiey","povxyvbecm",-0.214664553318507
"rjsgcbjagc","ervnsmqadj",0.395280526993943
"fafnmehglj","aywjwacylh",-0.841483089635668
"ryrchmhwgr","syjxbgdstk",-0.191269736971354
"fkqpzqtjgf","tuhmxmlxng",1.21786600279981
"ugxyulxmzs","jrjtwhfhgf",-1.57126201856114
"apkorziomw","qqxwgnnade",-1.17589941312136
"yreesxkhoh","pfzderwlot",0.489742036470259
"cmmzsxedly","hkivfknqrp",0.733610450470737
"avhemtpdyd","ozauapnbbh",0.384720014389209
"iqrvpglwej","pncgkezbnp",0.594578486823081
"uvbilymqcu","trqecwtwnm",0.517248392872821
"hyedlmxwtm","jsklojdrxf",-0.50718036429792
"eamfqelrvv","lbvrnehlzy",-0.125347221645278
"lcvjltvgez","wyncosgfvq",1.75841254676695
"vfzjoffzpb","mnvfqkttqw",-0.0664268180477569
"rboogbljeh","rtnekssjax",1.1247037162353
"uazdbkfzkp","tfcojbilpv",1.14598015766353
"cfofzykxjd","ygmjreyoqe",1.3539322045819
"twfxsivyti","vshpoizbnq",0.662830126364631
"kiugzublcm","rguidnsmkx",-1.13611143872875
"hmyncdehkh","wpievhplxq",-0.598331871438189
"tqbszoiisx","jribshdxnx",2.04406354554027
"mgzzpcpyvy","bvtrimljvc",0.61796800861131
"uzfuzupgnr","nxplymdram",1.62836189256575
"arcjiztipj","jysnvgzdcm",-1.04252083922055
"vkefrlaypk","yxcnmrdhet",0.922668209598183
"hpindhegfp","eijhusqxby",-0.104607135052365
"ytkpylrqib","xlrzsosauf",-0.858388991319014
"ozzsvozwze","oxpthmpmqo",-0.123791100490591
"gsidaglmgy","zoeuyeoalc",1.21943169831973
"moutgovhkm","vlueslegam",-0.773722467472768
"stftfclbdj","ytdmzgnpgy",0.631405212964481
"awcmpmorpw","toqdfnnmib",-0.19758068836781
"umeebfidbe","qofoflawyv",-0.208269779010897
"gqhljqfbid","axphqiedvh",0.264349488820628
"zlklfrfamt","utvyrixakm",-1.35135911352147
"evhtsifccz","drxkeqvbva",-1.34639583541262
"ahsipdypdl","cwuinwdowk",0.388662509241122
"pqtbbpjvsm","atvcjfarvx",0.81400083528646
"nrbuhkyzco","wnekvtiohn",1.15468951692694
"qsovylygcr","uqzsvtcphk",-0.245847579143589
"kwwqhtndfc","xfjcmvvwls",1.00241241362777
"eaqvmdtjnn","wlyywallrf",1.26747412983495
"iijmlczcvp","qosnqkokiz",-0.221231825981197
"pshuujroac","cjcuffeklz",-0.493821890993046
"cqxnhytvvg","vyllciumgt",2.10674493348517
"neqxekbbjq","aevdelguxa",-1.43917852821108
"hupuiasxxt","xackpqyrxp",-1.49784416408564
"rlcdbkueux","ywnoyfuoud",0.49473400393525
"kcvbpswqah","gcmomtlcup",-0.161932843549599
"tbagvoahsj","xbqgxrjrjq",-0.980423067905502
"dkmeoywaxe","twhvijicfm",-0.0507149234014599
"jemwlshekl","maldngbjpe",-1.28171447333135
"qzlihtpdrx","vtrzhpsraf",-0.700377250832647
"ztbmfiottt","wyftlcztcq",1.29111215253944
"jsttqzdqlg","wovgkkeqpn",0.647567072745615
"icuqloxzyw","gdawpxlcmg",-0.618199528817224
"xuzuliydmn","xeubpsxgof",-1.14077511865795
"xyickrqsoy","beiflyekxy",0.697594604526664
"gbmtxeacap","noukuyovjs",0.234860825743325
"kqtdpsaukg","yizzegnaje",0.692327748588747
"tuyjtqrbfu","giuigeqivj",0.221212768338545
"ssryvljdom","nzajyyqrzy",1.83303343450234
"prpjmmflab","qcihhzltss",1.08030026495811
"mmgcgtuzui","dsxbwqvdao",-0.340264823170469
"pojzhjmcrw","zixdegohdh",1.06271267451377
"gptasssvwp","cdiaiioltq",-1.19411043026503
"cetskbmdjy","zskgscgiio",-0.0533591654232018
"hvvipmuicu","cixpmlbmay",-0.479689590292334
"mkbxzvjudp","brsbpxhpmz",-0.369663909786969
